-48.656250	-142.269000	288.961600
-24.758210	-140.210200	265.410600
-27.691120	-141.724900	275.527600
-57.563610	-141.290300	286.674000
-42.572490	-143.506200	283.766600
-36.925710	-143.435600	278.201200
-43.744570	-143.728500	282.574700
-39.993760	-143.174800	267.772300
-32.350280	-142.740200	273.007500
-28.152770	-140.295100	260.601500
-53.552010	-140.768200	292.249300
-32.290160	-139.155900	254.493900
-33.924360	-142.088600	264.158300
-41.461180	-143.263600	286.288300
-37.529760	-143.527000	278.549600
-52.296960	-143.350800	278.951800
-33.755820	-142.511000	266.758300
-40.001770	-141.687000	291.271100
-63.164770	-140.578600	264.815900
-52.622070	-141.451800	290.376300
-54.121740	-140.585000	292.665500
-26.079170	-141.147600	271.248300
-43.390620	-140.810600	257.039100
-62.398740	-139.478600	288.942900
-59.527550	-142.215700	272.799400
-56.977190	-142.152300	266.904100
-38.358310	-143.631700	273.027000
-43.041360	-140.619200	295.819400
-61.862330	-140.518900	284.915000
-45.026660	-143.173500	267.067400
-33.774420	-143.136600	273.507200
-31.432870	-139.379800	255.741700
-67.463200	-139.630500	275.339700
-60.124330	-141.335500	282.266600
-27.695490	-141.294300	277.613200
-46.592280	-142.797900	264.792300
-40.074820	-139.538300	253.643400
-61.384860	-141.718400	275.534900
-60.198330	-140.567900	286.336900
-27.647990	-141.704400	269.386700
-53.570800	-143.359200	274.197600
-28.336280	-140.051700	259.750900
-39.814490	-140.651100	256.930200
-40.582270	-143.054100	286.164300
-39.947670	-139.991300	296.600100
-48.278820	-141.012200	257.994000
-24.240050	-140.288100	277.189300
-51.891910	-143.467200	277.796900
-52.451000	-141.278300	291.160000
-54.197510	-140.709900	258.500200
-49.629760	-143.997100	274.418700
-27.182060	-141.812900	272.864000
-65.103450	-140.241300	265.702600
-24.967810	-140.494900	267.893800
-30.836570	-142.174700	279.373500
-52.363010	-143.185500	280.344000
-34.079790	-139.954000	255.972800
-41.994490	-144.191600	275.239400
-45.113820	-142.344400	262.899500
-45.253000	-144.163300	274.589800
-61.608460	-140.118500	287.313500
-23.024190	-139.818400	277.688400
-58.832540	-141.978700	279.752800
-35.658160	-143.314200	271.979100
-60.896820	-141.395600	279.712000
-63.887890	-140.981700	271.720700
-43.466160	-141.887000	291.570700
-58.814720	-142.362800	273.714500
-61.634940	-141.079800	280.750600
-62.783870	-141.339300	268.759800
-53.718790	-139.695600	295.757300
-42.001160	-140.770100	256.715600
-54.321730	-142.404200	283.289700
-33.794520	-142.976400	272.832500
-53.146920	-143.162600	269.543300
-26.414620	-139.148500	287.096400
-42.993960	-144.007600	281.444200
-41.339930	-143.333900	268.865300
-44.705560	-142.767900	288.188800
-23.580340	-139.272200	281.985600
-40.851940	-143.952000	273.131000
-26.994920	-140.032700	284.541900
-64.165180	-140.050200	282.840500
-42.333470	-139.555200	253.127900
-23.313940	-139.608700	262.198800
-30.480470	-142.512200	276.112200
-61.490670	-141.665300	273.416700
-38.992810	-139.426100	253.566000
-59.039890	-141.453400	264.786500
-57.511860	-141.136900	287.316500
-58.328650	-140.157400	259.320400
-21.269090	-139.621000	266.126300
-24.234380	-140.577900	268.989700
-64.706670	-140.750000	271.193500
-51.575640	-143.392400	279.207800
-51.361170	-142.885200	284.108000
-46.027600	-144.267800	276.822500
-47.645600	-140.915500	257.461800
-50.385590	-143.666500	277.834000
-22.442100	-140.032900	267.584900
-63.217260	-140.012100	285.719500
-42.895820	-143.743300	279.457300
-34.283080	-143.104500	270.878500
-32.467950	-140.386200	290.049800
-44.434430	-140.039900	297.433000
-62.991600	-141.252600	274.125200
-32.997070	-142.802200	269.938600
-49.499640	-140.262700	295.592800
-40.184580	-143.956600	274.518600
-39.308280	-142.721500	286.242200
-41.942360	-143.722100	281.730900
-29.875920	-139.935300	258.124100
-33.180390	-140.580600	258.652400
-39.118160	-143.904800	274.320800
-49.306230	-143.255300	283.039600
-33.641970	-142.966500	270.389700
-58.957970	-141.219900	285.036800
-49.571040	-142.352000	287.801500
-30.275040	-142.424100	273.097800
-59.022670	-142.238200	270.861400
-66.296560	-140.077400	267.760000
-27.782790	-140.597200	282.803200
-50.753350	-142.121100	288.459600
-53.603610	-140.626700	258.008100
