-73.692990	-114.630900	324.289000
-58.783570	-114.543200	331.247100
-91.341490	-114.271900	305.671200
-29.934930	-106.396800	215.259600
6.068282	-119.552800	285.327100
5.243662	-113.652100	302.676300
-93.997900	-120.926700	283.664400
9.369562	-109.743200	301.850600
-60.986720	-117.898500	223.592000
-64.422500	-120.265500	227.041700
11.570960	-109.703000	248.136700
-11.830960	-113.777300	323.286400
6.254613	-108.907700	237.760000
-90.238270	-115.552400	305.840400
10.302370	-115.972800	281.861500
1.402054	-117.210100	241.302200
-93.038720	-111.495200	307.638200
5.055315	-114.341700	241.740400
-11.879140	-107.827700	327.481700
-31.624360	-117.401100	329.832400
-95.203320	-118.279200	240.006100
-17.438370	-120.235600	229.854600
-30.302090	-109.840800	335.727100
-4.277034	-116.230400	312.968000
-4.672792	-104.125400	324.912900
-68.474290	-121.609100	230.220500
-35.616650	-111.578000	335.701800
3.100908	-114.946000	304.461500
-12.386160	-118.096800	230.342800
-0.455423	-109.206600	316.392700
3.338142	-122.559800	284.393900
-96.697710	-120.013400	275.206200
1.972947	-123.146600	287.370100
11.499300	-105.557400	241.459900
-25.550900	-103.931800	337.617800
-28.065940	-119.738200	326.341600
-33.531210	-110.863500	336.001300
-93.023220	-123.234800	262.044600
-81.383710	-112.651200	320.948200
-95.241710	-118.786300	252.973500
-99.844880	-115.841300	259.987000
-74.489180	-113.338400	219.673500
17.131670	-104.603000	290.701100
-100.735900	-104.096800	315.824600
-23.549670	-107.477200	334.457900
-73.602690	-114.030100	324.969300
-91.885880	-114.822500	241.381000
14.884880	-111.748600	266.906200
-10.955560	-120.957700	234.633700
-56.550050	-108.935500	215.189200
12.583190	-110.111600	252.130400
-86.991030	-116.751800	238.465500
-4.400891	-106.399400	322.422800
5.053066	-110.523600	237.756400
-106.902400	-115.835800	260.672500
-5.218355	-117.443600	312.161300
-35.601090	-120.172300	223.779500
-43.477330	-122.243400	225.153000
-20.277400	-120.159200	321.900300
-93.043820	-117.620000	246.987300
-18.319170	-116.500100	226.122500
-87.265480	-115.819500	309.612700
12.256720	-113.983700	256.702300
-86.604550	-115.349900	236.417800
-54.500960	-106.907700	213.380200
-38.495050	-111.240300	336.203100
9.295053	-118.363100	271.232500
-54.550380	-123.390500	227.510700
-52.663930	-121.846100	326.224200
-28.764990	-106.247000	337.348700
7.624080	-120.145500	271.572800
4.327800	-102.323800	316.993400
-103.337500	-106.192400	308.828900
-82.267500	-109.652600	323.096500
-66.282830	-119.589000	227.289300
-99.938410	-114.711000	242.537400
5.673494	-111.083900	306.499500
-102.002300	-106.825300	310.530500
-18.089530	-114.627600	224.312100
-11.934310	-121.562900	234.607700
-105.353800	-115.970200	286.198900
-105.513700	-118.565600	266.493500
-54.462960	-108.926200	336.593900
-95.097530	-121.279100	263.563500
-95.567150	-119.824200	283.262800
-55.987740	-120.471300	326.710700
-35.408420	-118.415300	222.374300
-42.009340	-111.103900	336.534600
0.989652	-111.559400	312.507400
8.576931	-118.517700	277.066400
-56.849670	-123.056400	323.583400
11.979520	-113.780100	282.895800
-98.776260	-117.786200	276.500100
-13.974420	-109.091100	222.069700
-33.492150	-118.795800	223.259200
3.892327	-121.996100	249.353400
-12.319330	-118.607200	230.947400
-12.269110	-116.130600	228.713900
-61.104740	-115.298800	329.791700
-99.044490	-116.143200	283.681500
-66.601020	-110.951000	214.821700
-95.679790	-121.106700	266.064200
-89.665460	-116.156800	232.377900
-47.927860	-122.763500	225.782200
5.800950	-117.126600	242.442400
-107.374400	-114.444500	257.688600
-90.003490	-115.814600	306.209200
-106.325000	-117.474000	269.726000
-32.323230	-116.648800	330.870200
-92.657820	-120.800300	288.844100
-93.345170	-118.602700	293.015600
-91.672290	-122.635600	253.607500
-41.768770	-120.368700	223.373800
-27.838660	-114.338100	221.003800
9.535069	-115.536800	286.860000
-96.591070	-120.411200	268.982700
-21.126520	-108.499600	332.689300
-43.148110	-99.965160	208.220000
5.756215	-119.323100	247.664600
8.024735	-114.013600	294.763300
-41.758500	-116.496300	332.329300
15.113290	-107.302100	244.623300
-95.639870	-116.198000	294.395500
-37.275540	-104.828500	211.123000
-93.780650	-122.619600	274.899600
-79.858950	-118.099500	226.597100
16.438980	-109.129400	272.222000
-0.536960	-111.021700	232.343300
-24.567620	-118.416100	326.254600
-94.958080	-120.981900	261.666600
4.830445	-122.476400	276.429000
-81.326350	-115.377200	231.861500
-98.614270	-112.922900	248.187900
11.929710	-115.420800	267.244000
-99.059040	-117.877700	272.231600
-104.391500	-111.267700	299.967700
5.520154	-114.216000	301.507700
-10.365110	-106.430400	327.456100
-33.068350	-123.042400	324.521100
-3.425375	-108.043600	227.847300
-97.062590	-109.412100	304.987500
-10.365060	-120.272500	313.733600
-33.598340	-103.898700	212.530200
-99.366830	-117.468500	273.454500
-74.316720	-120.522600	317.022200
8.418355	-119.207300	264.221900
-105.475500	-118.205100	275.547100
-55.762440	-107.696400	214.211900
2.161462	-118.871300	297.933400
-93.225500	-122.031400	281.646600
-3.611307	-122.530900	300.925000
-98.014930	-111.464600	299.465000
2.669085	-118.089100	298.342800
-105.255100	-116.823300	283.547500
-18.606330	-106.825700	332.416700
12.648800	-104.532700	303.639700
9.658534	-117.668500	256.403300
-11.670970	-113.561300	226.646300
-39.681290	-122.396100	225.749500
-87.278780	-122.659200	247.177000
10.645500	-115.175800	250.137900
-39.454890	-102.725300	341.391800
-105.809300	-116.897800	259.451600
-67.600170	-123.078100	231.372300
-51.502550	-123.280900	324.932800
-90.958020	-117.247200	243.437200
-77.656350	-109.465800	326.566900
-54.182810	-118.033100	221.488000
-97.421780	-116.923200	287.448100
-103.482800	-111.329400	302.130300
-40.912690	-108.473800	212.973100
-45.306400	-123.266000	226.357400
-43.045250	-108.923800	213.285600
-93.081240	-117.211000	246.237700
-105.363000	-118.522900	263.222300
-93.311200	-113.793500	303.209000
6.204004	-113.735400	241.598500
-59.657040	-112.037200	218.206100
-96.149700	-120.849700	269.112300
8.913850	-118.281600	254.543200
-28.239280	-112.310000	219.556100
-18.225800	-121.882600	317.881900
5.173104	-119.895500	247.842200
-106.258700	-113.765300	252.374300
-17.038610	-108.148900	330.577700
-9.054724	-110.989900	323.142300
-51.514900	-105.168300	339.777800
0.156577	-107.341400	316.892200
-14.831230	-108.937000	328.706200
-75.186480	-116.284800	321.686000
-27.015090	-121.568200	227.575800
-15.305640	-115.751700	323.597500
-56.306030	-120.364800	224.470800
-32.420470	-121.271600	326.237500
-42.143610	-105.235100	340.210700
1.947829	-122.361900	289.746600
17.302690	-105.708000	284.676300
-24.058710	-119.031100	226.065700
-16.360970	-121.427200	231.794200
-45.790100	-109.761400	337.453600
-48.418600	-118.567500	221.590300
-42.856350	-121.064600	328.141000
1.860552	-122.573600	289.047900
8.542025	-116.079200	288.573000
-106.199300	-117.651600	271.038600
-43.302220	-107.993800	212.676700
-104.481500	-108.749800	303.943200
-28.672780	-115.429600	330.781200
-94.072620	-117.748800	248.800100
-70.127490	-119.120800	321.692800
-85.926160	-111.741900	316.442000
-53.497620	-105.175900	212.088700
16.876750	-106.862000	283.521700
-58.075340	-106.561200	337.402900
8.639154	-118.627100	259.122000
-92.243990	-115.128400	242.286300
-93.150300	-123.018600	263.130400
-91.804000	-123.108700	283.363100
-24.856470	-116.435100	223.364200
-6.094125	-116.728500	233.744200
14.031670	-111.570600	258.173400
-2.530793	-118.274700	307.531600
11.717030	-115.707600	269.317000
16.139680	-106.179300	290.897300
-53.352990	-123.392600	227.293400
-30.220630	-116.418400	330.355600
-12.227740	-107.775300	222.376800
-95.133710	-102.358000	316.220800
-73.279160	-116.867000	227.929500
-97.459760	-119.212000	267.491300
17.666630	-94.677100	302.875200
4.903061	-122.618300	262.060000
-107.309600	-116.177500	266.610700
-88.335510	-115.686000	238.667500
-66.080060	-115.349400	327.555700
-98.903400	-117.419900	243.708500
-107.081800	-116.475100	273.249700
-84.755420	-112.895400	317.696800
-5.509226	-118.781900	310.797200
-12.101430	-108.279400	327.178400
-51.842830	-117.404200	220.483800
-52.946990	-107.104400	338.144300
-88.164540	-117.116700	240.274600
3.926773	-117.608500	244.076000
-38.409240	-105.790100	211.480600
-60.384570	-118.255300	223.650200
-1.145139	-120.199600	241.650500
14.952430	-110.129300	258.462900
-60.497320	-116.556400	328.887200
16.206670	-109.554000	273.390900
-99.453170	-114.950500	254.312100
-94.352980	-107.277500	311.614100
12.941660	-113.524600	277.131900
-59.194550	-117.817100	328.346800
-87.472210	-105.578900	321.206600
-54.774230	-106.264600	209.481300
-35.187810	-110.174500	336.616300
-49.642390	-111.876900	215.812900
-82.424880	-118.861300	236.760000
-85.006260	-105.016500	324.067900
-85.268390	-117.707700	230.123800
-25.834300	-106.236100	336.200300
-59.736560	-119.600500	224.409800
-8.071014	-119.389600	312.793200
-77.780840	-114.991300	228.865100
-85.274510	-117.187200	229.606600
-92.158900	-122.603100	255.070300
-56.833180	-106.497400	209.720400
-94.532180	-104.838200	314.357600
-44.934950	-118.942300	221.953500
-46.599910	-104.526200	340.593200
6.983521	-101.138800	314.754300
13.468400	-111.066300	285.921200
-61.687320	-112.246600	331.917900
-85.333400	-118.359200	238.844900
12.688510	-114.077700	261.811200
-3.945398	-119.828100	238.728600
12.675830	-114.669200	268.417500
3.623852	-109.480900	235.167800
3.825304	-109.270200	311.407200
-31.502400	-116.073500	331.057400
13.677570	-113.172600	265.192400
1.326440	-115.183400	306.782000
-13.376590	-117.466900	229.318500
-84.714670	-111.124700	318.434000
-59.030400	-107.841700	210.862400
-83.776730	-115.478100	233.901900
-94.188350	-110.313300	308.003700
-99.751940	-116.875800	264.925400
-9.792339	-119.696000	234.117300
18.680400	-99.542600	296.504500
9.143746	-115.689100	288.036700
-29.208660	-115.188900	221.027800
-66.568490	-121.227700	229.000000
4.191203	-118.770000	243.436500
-105.017800	-113.592100	248.690000
-13.555280	-107.020600	329.316700
-75.802340	-118.361100	231.111400
-97.463590	-108.702900	305.345400
-94.112340	-121.496600	259.666200
-14.290540	-112.403500	224.689600
-68.847130	-116.143900	325.452700
-49.725680	-120.014200	328.578300
-5.758273	-115.560000	315.809400
-48.133350	-121.235900	224.467600
-57.710790	-111.406000	334.158100
7.730197	-101.702200	312.912300
-52.514310	-117.091300	220.266800
-54.070330	-116.966000	330.670500
-22.629570	-104.635600	336.003800
-104.127900	-117.004200	287.713200
-93.032330	-122.675200	258.946500
-102.239200	-115.106400	246.261100
-5.863444	-123.393100	302.899100
-105.041000	-115.451100	251.183200
12.376160	-115.015400	265.346600
4.968453	-110.377100	308.506900
-98.589740	-116.645700	256.586100
-35.571300	-109.249200	215.267400
3.253192	-116.911400	299.422600
8.799085	-112.812800	295.712800
-100.199700	-116.000900	263.556600
12.673410	-113.263600	255.256000
-44.486540	-116.558400	332.369600
-24.938380	-103.495800	337.699100
10.200280	-106.502300	240.368200
4.088276	-123.225000	275.188000
-97.954520	-115.418100	290.099700
-59.244190	-118.260300	223.185000
1.067233	-110.068300	232.896800
-29.282950	-115.990100	330.407600
7.214983	-101.561100	313.943600
-10.035590	-110.152700	324.415000
-87.810040	-115.757200	238.171700
-6.508040	-112.456500	319.799700
-96.800710	-117.033700	289.214700
15.290960	-111.153100	266.569300
-23.010790	-111.631400	331.703300
-46.172810	-107.955100	338.506900
-33.268410	-118.864400	328.640000
-38.975540	-107.301300	338.832200
16.553660	-105.682000	287.788100
-0.472645	-122.137700	245.388000
-35.220440	-112.369000	218.197400
-46.572990	-104.246800	210.392300
-33.047240	-117.721000	222.209500
10.533520	-114.232500	249.626100
-46.781040	-114.559700	217.541400
-106.731000	-114.323300	255.563100
-68.005390	-119.180800	322.752900
-15.024950	-113.095200	326.011600
7.560243	-106.787900	308.931200
12.854430	-113.311700	253.349200
-77.454550	-119.864100	234.045100
-29.319540	-106.102400	337.611900
-57.281800	-120.644500	326.098700
-55.170980	-107.645500	337.343300
-56.144950	-122.413600	324.458300
-93.253230	-118.276000	293.719900
-96.780650	-114.818500	248.127200
-5.819100	-122.952800	303.731700
6.946162	-112.123900	242.171900
-34.583470	-105.469900	339.157100
-15.074140	-118.628700	229.348800
4.367630	-123.282000	259.725900
-28.653890	-118.980500	224.374600
-1.425528	-122.001200	244.140900
-50.407190	-120.924800	327.641100
-97.834010	-117.061500	284.863500
-99.874520	-116.336300	262.382600
-99.001270	-114.931200	252.158800
-105.626700	-117.730300	276.059400
-106.615900	-114.465200	256.089400
9.424183	-104.353000	308.294100
-100.231500	-113.458900	252.884800
-77.896500	-110.558600	325.498000
-89.367590	-118.468800	243.252200
-72.471740	-114.415600	225.259400
7.735321	-108.819400	306.205800
13.638670	-109.272600	243.979200
-8.735262	-116.441600	230.854500
-44.895830	-120.851400	224.073200
-93.386110	-123.013400	274.055000
-76.271390	-117.913000	230.950400
3.036726	-122.299600	249.015900
-86.587890	-114.640300	312.287100
-55.184720	-114.666100	332.284600
-59.264340	-111.469200	333.494700
-87.251170	-104.391800	322.453900
-96.888250	-118.756900	258.393800
1.579248	-122.395000	291.058000
-39.031230	-108.649800	338.037100
-13.028190	-107.707100	221.523900
-41.719510	-97.653720	207.192300
-59.310230	-118.354000	327.786000
3.456509	-109.028800	312.192700
-98.973170	-115.535600	254.526000
-68.790080	-123.406400	232.325800
10.153370	-98.658400	312.643200
-25.842030	-119.487100	325.562600
-93.765140	-107.664500	312.014400
-47.741910	-110.272400	336.928200
-12.502160	-123.294800	236.374400
16.990300	-97.954650	301.626300
5.328820	-101.237100	316.735400
-57.467430	-107.943700	336.689100
16.715600	-108.673800	263.924600
-39.881720	-104.175400	210.256400
-16.119870	-117.714800	322.064000
4.553344	-112.293200	306.451200
-40.887630	-104.443400	210.516400
-61.198520	-119.076000	224.617700
-103.991000	-106.218200	307.910300
-32.573820	-109.046200	336.896900
4.816005	-122.658500	260.674700
-92.357400	-116.257600	300.180500
-53.624160	-107.627600	213.623200
11.066090	-115.933800	260.746800
-71.308960	-114.187700	218.834300
-2.890792	-122.710000	299.518900
-97.095010	-119.772900	269.258400
-29.231280	-119.484500	224.620500
-12.772510	-114.289200	226.764600
6.302804	-112.536200	302.554000
15.180270	-109.370000	253.716600
-54.188430	-120.860600	224.282000
15.533700	-110.806100	269.679400
-4.737895	-122.580000	302.715100
-50.046160	-116.767800	331.575100
-75.942640	-111.469800	325.919500
10.014130	-112.262100	249.302200
-54.933170	-121.243800	224.878600
-1.777787	-122.134400	298.681200
-68.540670	-112.529600	216.444600
-49.403350	-117.335400	331.156100
-92.465250	-122.465900	283.013700
-54.071070	-106.367100	212.950900
-6.867692	-119.132500	311.904500
-27.277970	-122.739400	228.738100
-105.617500	-118.371300	269.439100
-92.772010	-103.169400	318.126700
4.710121	-122.103600	280.134300
-105.172200	-119.377500	268.264900
-53.684450	-108.100200	337.365200
7.702898	-119.787600	262.369800
-4.826119	-117.845600	235.504600
-91.592320	-121.486000	289.570700
3.559155	-123.419300	279.327500
7.235904	-102.011100	313.301700
-15.250390	-116.229100	226.832700
-1.105691	-119.008900	240.766500
-8.256734	-118.157100	314.583200
-53.459290	-105.928600	212.577600
9.576838	-106.436000	239.371500
5.730720	-117.145900	243.130300
-83.075110	-121.644700	241.409000
-21.502510	-117.402100	325.671500
-97.908330	-119.027500	274.928600
-38.799340	-111.657900	216.406700
-97.084530	-118.738000	260.209900
-91.602420	-122.193000	288.093800
12.933350	-113.860900	273.443800
6.255421	-114.740800	244.311800
-84.179400	-109.057000	320.829200
10.882250	-100.854100	308.877600
-42.485440	-102.044700	209.319600
12.352060	-108.733900	296.965600
8.176438	-115.120300	292.226100
-39.537830	-99.628810	208.284700
6.590260	-115.591000	295.211700
-98.641620	-115.369200	288.252600
-69.856380	-120.550000	230.070800
1.908558	-120.064100	245.352300
16.430410	-106.015000	287.135400
-1.713765	-121.753300	299.387000
-43.472600	-103.036400	209.869500
-22.163470	-117.360000	326.173400
-94.726720	-121.937300	268.718800
6.110907	-120.778500	251.799800
-81.113980	-106.847700	326.558500
-79.825730	-108.917500	325.615000
7.218633	-118.430300	285.252400
-27.269210	-105.396000	215.001500
-29.107150	-111.446700	218.720900
-50.141170	-118.168300	330.373400
11.872120	-114.865400	277.044800
-78.213240	-114.360100	222.294600
-8.793351	-114.217200	229.047300
10.281040	-99.571910	311.459200
-97.195300	-114.186000	247.982000
-88.231500	-110.199700	315.582000
-11.339280	-121.542000	235.000800
-87.353550	-115.403300	310.480300
2.877759	-115.739800	240.306200
-75.731190	-117.262600	229.926400
-53.845950	-114.988600	332.320100
-50.138270	-104.820300	211.343300
-15.615940	-110.330300	328.362200
-32.640640	-101.982100	211.278800
-96.533830	-110.224800	304.431000
-34.649810	-108.754100	215.508700
-11.146810	-119.907200	315.169700
-52.074340	-112.141300	334.979500
-39.929500	-121.887700	327.300300
-81.135600	-119.005700	313.285400
-2.987701	-123.375500	244.271500
2.792492	-102.919000	318.338200
-32.396060	-118.044500	222.514400
-84.619560	-111.686800	317.803500
12.334790	-113.656200	251.737900
10.140040	-111.500200	246.941100
11.024910	-116.263700	263.809900
-21.184570	-107.821800	333.106300
-3.107571	-110.536300	318.313100
-41.661150	-107.671400	338.726700
-70.880910	-113.658000	326.800500
-96.151190	-104.297200	312.904800
-5.912144	-104.661000	325.417700
9.962344	-117.435200	263.142000
7.387432	-119.292000	280.794900
0.310394	-112.454900	234.618500
-20.193000	-108.022900	218.873100
-105.591800	-116.401700	255.834900
-9.054294	-117.476300	232.087000
-107.126100	-111.982500	250.412800
-1.551720	-110.383200	231.114000
-20.760550	-118.840200	323.719400
5.067537	-122.205600	277.175500
-63.229750	-117.216700	223.799500
8.571432	-114.075000	293.440900
8.232643	-119.137800	259.812900
-53.487920	-116.976400	330.926600
-78.214870	-118.746100	316.552200
-87.256030	-115.269600	237.012400
-19.741200	-105.864600	333.868200
-95.132040	-120.714500	260.022100
-20.234740	-116.918100	325.573200
9.949859	-116.948600	256.940900
-9.244078	-107.839800	223.681400
-86.704640	-111.915100	315.370600
-80.888160	-115.674100	317.965100
-104.953100	-117.810200	280.741800
10.426850	-104.126500	237.389900
4.405312	-101.666800	317.565700
-62.658050	-122.436900	228.563300
-90.374470	-106.452500	316.718400
-95.742770	-117.476600	251.362900
-13.148350	-121.149200	315.023300
-55.797230	-122.828900	226.970500
-45.254010	-119.400900	329.633900
6.907151	-110.594400	239.712500
6.953558	-119.719200	281.072600
-99.807460	-116.967800	274.025600
-27.262570	-103.496800	338.538400
8.606206	-106.468100	238.035500
18.501490	-102.585500	291.027200
14.749460	-107.946800	288.738600
-71.511200	-113.629200	326.581800
-4.435241	-120.903800	239.628200
-67.775890	-115.344900	223.752800
-95.109500	-120.603100	259.447300
